#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
50 10800 172800 
3 
20229.8477  -1.253410  -4.313905  -0.010383    0.00000   -4.56236386E-13   +9.42044534E-06
21213.2832  -2.898848  -5.095822  -0.008889    0.00000   -2.45210235E-13   -1.38739165E-05

#   zf [m]   Ug [m/s]   Vg [m/s]   ws [m/s] dthdtls_rad [K/s] dqv/dt [1/s]      dth/dt [K/s]
# 54000.00   
    9.8192   4.832389  -3.808552   0.001230    0.00000   +1.72863071E-08   -3.75654292E-05
   35.0512   4.832389  -3.808552   0.001688    0.00000   +2.25959469E-08   -4.92913284E-05
   71.6698   4.891910  -3.708716   0.002237    0.00000   +2.53389474E-08   -5.54547436E-05
  120.0230   4.980648  -3.565375   0.002678    0.00000   +2.72140506E-08   -5.96992966E-05
  180.4617   5.120869  -3.377613   0.003166    0.00000   +2.86675821E-08   -6.30741631E-05
  253.3168   5.303922  -3.145134   0.003720    0.00000   +2.98415045E-08   -6.59402185E-05
  338.9389   5.505149  -2.875480   0.004325    0.00000   +3.06831240E-08   -6.82841745E-05
  437.6726   5.754354  -2.551223   0.004957    0.00000   +3.12669491E-08   -7.04476537E-05
  549.8603   6.020024  -2.169749   0.005579    0.00000   +3.12142351E-08   -7.20455123E-05
  675.8413   6.314026  -1.742354   0.005928    0.00000   +3.04635337E-08   -7.29016691E-05
  815.9580   6.604695  -1.278668   0.005963    0.00000   +2.81895286E-08   -7.27916443E-05
  970.5665   6.954154  -0.798019   0.006235    0.00000   +2.63525398E-09   -5.92704626E-05
 1140.0796   7.352096  -0.434988   0.006851    0.00000   -4.08959859E-08   -2.21204049E-05
 1324.8346   7.740272  -0.277275   0.008927    0.00000   -4.53747133E-08   -9.73239313E-06
 1525.0839   8.167601  -0.221035   0.009425    0.00000   -2.62722222E-08   -2.19799060E-05
 1741.2494   8.505768  -0.153105   0.008668    0.00000   -9.04068577E-09   -3.00051122E-05
 1973.5217   8.716388  -0.080151   0.006348    0.00000   +1.12831262E-08   -2.64511444E-05
 2222.4614   8.969490  -0.078779   0.002955    0.00000   +1.58739586E-08   -1.04777274E-05
 2488.4460   9.322543  -0.148693   0.001056    0.00000   +9.14380594E-09   +8.64664893E-07
 2772.3191   9.457460  -0.339353   0.000528    0.00000   +9.66661837E-09   -1.57706747E-05
 3073.7366   9.063341  -0.553156  -0.001834    0.00000   +2.93088183E-08   -3.43643896E-05
 3392.9456   8.745485  -0.549362  -0.005541    0.00000   +4.84768818E-08   -4.10232800E-05
 3730.0637   8.920605  -0.311977  -0.005971    0.00000   +2.37172954E-08   -3.01452210E-05
 4085.5789   9.417870   0.006054  -0.001997    0.00000   -4.49810769E-09   -2.47081505E-05
 4459.9380  10.161734   0.090678   0.007281    0.00000   -1.56009326E-08   +1.29702038E-05
